trialN	riskCtrl	riskRx	nonSig	RxHarm	RxBenefit
440	0.35	0.03	0	0	1000000
440	0.35	0.02	0	0	1000000
440	0.35	0.01	0	0	1000000
440	0.36	0.36	959499	20374	20127
440	0.36	0.35	954282	11872	33846
440	0.36	0.34	940233	6286	53481
440	0.36	0.33	914611	3301	82088
440	0.36	0.32	877318	1622	121060
440	0.36	0.31	827694	716	171590
440	0.36	0.3	763890	328	235782
440	0.36	0.29	688353	140	311507
440	0.36	0.28	601911	59	398030
440	0.36	0.27	508755	19	491226
440	0.36	0.26	415075	4	584921
440	0.36	0.25	324298	0	675702
440	0.36	0.24	241566	1	758433
440	0.36	0.23	171390	0	828610
440	0.36	0.22	114984	0	885016
440	0.36	0.21	73090	0	926910
440	0.36	0.2	43573	0	956427
440	0.36	0.19	23866	0	976134
440	0.36	0.18	12203	0	987797
440	0.36	0.17	5839	0	994161
440	0.36	0.16	2510	0	997490
440	0.36	0.15	930	0	999070
440	0.36	0.14	356	0	999644
440	0.36	0.13	130	0	999870
440	0.36	0.12	25	0	999975
440	0.36	0.11	5	0	999995
440	0.36	0.1	1	0	999999
440	0.36	0.09	0	0	1000000
440	0.36	0.08	0	0	1000000
440	0.36	0.07	0	0	1000000
440	0.36	0.06	0	0	1000000
440	0.36	0.05	0	0	1000000
440	0.36	0.04	0	0	1000000
440	0.36	0.03	0	0	1000000
440	0.36	0.02	0	0	1000000
440	0.36	0.01	0	0	1000000
440	0.37	0.37	958942	20499	20559
440	0.37	0.36	954504	11842	33654
440	0.37	0.35	939483	6629	53888
440	0.37	0.34	914667	3340	81993
440	0.37	0.33	877532	1725	120743
440	0.37	0.32	827861	767	171372
440	0.37	0.31	765842	343	233815
440	0.37	0.3	692464	155	307381
440	0.37	0.29	607785	74	392141
440	0.37	0.28	516970	26	483004
440	0.37	0.27	423540	4	576456
440	0.37	0.26	333926	2	666072
440	0.37	0.25	250832	1	749167
440	0.37	0.24	179398	2	820600
440	0.37	0.23	122408	0	877592
440	0.37	0.22	78625	0	921375
440	0.37	0.21	47505	0	952495
440	0.37	0.2	26936	0	973064
440	0.37	0.19	14226	0	985774
440	0.37	0.18	6834	0	993166
440	0.37	0.17	3008	0	996992
440	0.37	0.16	1248	0	998752
440	0.37	0.15	437	0	999563
440	0.37	0.14	169	0	999831
440	0.37	0.13	47	0	999953
440	0.37	0.12	10	0	999990
440	0.37	0.11	1	0	999999
440	0.37	0.1	0	0	1000000
440	0.37	0.09	0	0	1000000
440	0.37	0.08	0	0	1000000
440	0.37	0.07	0	0	1000000
440	0.37	0.06	0	0	1000000
440	0.37	0.05	0	0	1000000
440	0.37	0.04	0	0	1000000
440	0.37	0.03	0	0	1000000
440	0.37	0.02	0	0	1000000
440	0.37	0.01	0	0	1000000
440	0.38	0.38	959525	20468	20007
440	0.38	0.37	954807	11830	33363
440	0.38	0.36	940080	6662	53258
440	0.38	0.35	915478	3452	81070
440	0.38	0.34	878374	1781	119845
440	0.38	0.33	829526	902	169572
440	0.38	0.32	767211	375	232414
440	0.38	0.31	695676	168	304156
440	0.38	0.3	612682	64	387254
440	0.38	0.29	522060	26	477914
440	0.38	0.28	430619	5	569376
440	0.38	0.27	341938	3	658059
440	0.38	0.26	259027	0	740973
440	0.38	0.25	187127	0	812873
440	0.38	0.24	128606	0	871394
440	0.38	0.23	83990	0	916010
440	0.38	0.22	51497	0	948503
440	0.38	0.21	29452	0	970548
440	0.38	0.2	15994	0	984006
440	0.38	0.19	8077	0	991923
440	0.38	0.18	3625	0	996375
440	0.38	0.17	1604	0	998396
440	0.38	0.16	561	0	999439
440	0.38	0.15	199	0	999801
440	0.38	0.14	41	0	999959
440	0.38	0.13	17	0	999983
440	0.38	0.12	3	0	999997
440	0.38	0.11	0	0	1000000
440	0.38	0.1	0	0	1000000
440	0.38	0.09	0	0	1000000
440	0.38	0.08	0	0	1000000
440	0.38	0.07	0	0	1000000
440	0.38	0.06	0	0	1000000
440	0.38	0.05	0	0	1000000
440	0.38	0.04	0	0	1000000
440	0.38	0.03	0	0	1000000
440	0.38	0.02	0	0	1000000
440	0.38	0.01	0	0	1000000
440	0.39	0.39	960846	19687	19467
440	0.39	0.38	955792	11442	32766
440	0.39	0.37	940527	6464	53009
440	0.39	0.36	915584	3453	80963
440	0.39	0.35	878886	1818	119296
440	0.39	0.34	829763	874	169363
440	0.39	0.33	768018	411	231571
440	0.39	0.32	695658	129	304213
440	0.39	0.31	615403	73	384524
440	0.39	0.3	526073	18	473909
440	0.39	0.29	435144	8	564848
440	0.39	0.28	347582	1	652417
440	0.39	0.27	265562	1	734437
440	0.39	0.26	194149	0	805851
440	0.39	0.25	134113	1	865886
440	0.39	0.24	88385	0	911615
440	0.39	0.23	55007	0	944993
440	0.39	0.22	31695	0	968305
440	0.39	0.21	17417	0	982583
440	0.39	0.2	8812	0	991188
440	0.39	0.19	4177	0	995823
440	0.39	0.18	1796	0	998204
440	0.39	0.17	762	0	999238
440	0.39	0.16	262	0	999738
440	0.39	0.15	89	0	999911
440	0.39	0.14	27	0	999973
440	0.39	0.13	7	0	999993
440	0.39	0.12	1	0	999999
440	0.39	0.11	1	0	999999
440	0.39	0.1	1	0	999999
440	0.39	0.09	0	0	1000000
440	0.39	0.08	0	0	1000000
440	0.39	0.07	0	0	1000000
440	0.39	0.06	0	0	1000000
440	0.39	0.05	0	0	1000000
440	0.39	0.04	0	0	1000000
440	0.39	0.03	0	0	1000000
440	0.39	0.02	0	0	1000000
440	0.39	0.01	0	0	1000000
440	0.4	0.4	960791	19625	19584
440	0.4	0.39	956353	11479	32168
440	0.4	0.38	942005	6464	51531
440	0.4	0.37	917465	3504	79031
440	0.4	0.36	880649	1766	117585
440	0.4	0.35	832526	864	166610
440	0.4	0.34	771521	420	228059
440	0.4	0.33	699574	163	300263
440	0.4	0.32	616612	67	383321
440	0.4	0.31	529675	23	470302
440	0.4	0.3	440829	5	559166
440	0.4	0.29	352921	2	647077
440	0.4	0.28	272626	2	727372
440	0.4	0.27	200251	0	799749
440	0.4	0.26	140514	0	859486
440	0.4	0.25	93465	0	906535
440	0.4	0.24	59354	0	940646
440	0.4	0.23	34786	0	965214
440	0.4	0.22	19538	0	980462
440	0.4	0.21	10146	0	989854
440	0.4	0.2	4920	0	995080
440	0.4	0.19	2191	0	997809
440	0.4	0.18	943	0	999057
440	0.4	0.17	342	0	999658
440	0.4	0.16	93	0	999907
440	0.4	0.15	33	0	999967
440	0.4	0.14	5	0	999995
440	0.4	0.13	1	0	999999
440	0.4	0.12	0	0	1000000
440	0.4	0.11	0	0	1000000
440	0.4	0.1	0	0	1000000
440	0.4	0.09	0	0	1000000
440	0.4	0.08	0	0	1000000
440	0.4	0.07	0	0	1000000
440	0.4	0.06	0	0	1000000
440	0.4	0.05	0	0	1000000
440	0.4	0.04	0	0	1000000
440	0.4	0.03	0	0	1000000
440	0.4	0.02	0	0	1000000
440	0.4	0.01	0	0	1000000
440	0.41	0.41	961665	19221	19114
440	0.41	0.4	956802	11376	31822
440	0.41	0.39	943131	6233	50636
440	0.41	0.38	918802	3516	77682
440	0.41	0.37	883081	1786	115133
440	0.41	0.36	835634	838	163528
440	0.41	0.35	775450	382	224168
440	0.41	0.34	703069	187	296744
440	0.41	0.33	621692	80	378228
440	0.41	0.32	533265	33	466702
440	0.41	0.31	444875	10	555115
440	0.41	0.3	357264	4	642732
440	0.41	0.29	277082	1	722917
440	0.41	0.28	204840	0	795160
440	0.41	0.27	145706	0	854294
440	0.41	0.26	98316	0	901684
440	0.41	0.25	62548	0	937452
440	0.41	0.24	37521	0	962479
440	0.41	0.23	21188	0	978812
440	0.41	0.22	11328	0	988672
440	0.41	0.21	5524	0	994476
440	0.41	0.2	2447	0	997553
440	0.41	0.19	1040	0	998960
440	0.41	0.18	417	0	999583
440	0.41	0.17	130	0	999870
440	0.41	0.16	48	0	999952
440	0.41	0.15	19	0	999981
440	0.41	0.14	2	0	999998
440	0.41	0.13	1	0	999999
440	0.41	0.12	0	0	1000000
440	0.41	0.11	0	0	1000000
440	0.41	0.1	0	0	1000000
440	0.41	0.09	0	0	1000000
440	0.41	0.08	0	0	1000000
440	0.41	0.07	0	0	1000000
440	0.41	0.06	0	0	1000000
440	0.41	0.05	0	0	1000000
440	0.41	0.04	0	0	1000000
440	0.41	0.03	0	0	1000000
440	0.41	0.02	0	0	1000000
440	0.41	0.01	0	0	1000000
440	0.42	0.42	961400	19449	19151
440	0.42	0.41	957268	11228	31504
440	0.42	0.4	943491	6287	50222
440	0.42	0.39	920211	3432	76357
440	0.42	0.38	884661	1732	113607
440	0.42	0.37	838449	879	160672
440	0.42	0.36	778928	401	220671
440	0.42	0.35	707416	182	292402
440	0.42	0.34	627112	90	372798
440	0.42	0.33	538965	34	461001
440	0.42	0.32	450059	7	549934
440	0.42	0.31	362075	3	637922
440	0.42	0.3	281510	0	718490
440	0.42	0.29	209120	0	790880
440	0.42	0.28	149413	0	850587
440	0.42	0.27	101821	0	898179
440	0.42	0.26	65599	0	934401
440	0.42	0.25	39878	0	960122
440	0.42	0.24	23221	0	976779
440	0.42	0.23	12689	0	987311
440	0.42	0.22	6333	0	993667
440	0.42	0.21	3001	0	996999
440	0.42	0.2	1271	0	998729
440	0.42	0.19	457	0	999543
440	0.42	0.18	174	0	999826
440	0.42	0.17	55	0	999945
440	0.42	0.16	21	0	999979
440	0.42	0.15	4	0	999996
440	0.42	0.14	3	0	999997
440	0.42	0.13	0	0	1000000
440	0.42	0.12	0	0	1000000
440	0.42	0.11	0	0	1000000
440	0.42	0.1	0	0	1000000
440	0.42	0.09	0	0	1000000
440	0.42	0.08	0	0	1000000
440	0.42	0.07	0	0	1000000
440	0.42	0.06	0	0	1000000
440	0.42	0.05	0	0	1000000
440	0.42	0.04	0	0	1000000
440	0.42	0.03	0	0	1000000
440	0.42	0.02	0	0	1000000
440	0.42	0.01	0	0	1000000
440	0.43	0.43	961382	19471	19147
440	0.43	0.42	957502	11155	31343
440	0.43	0.41	943909	6300	49791
440	0.43	0.4	920961	3375	75664
440	0.43	0.39	887003	1711	111286
440	0.43	0.38	841013	852	158135
440	0.43	0.37	782437	396	217167
440	0.43	0.36	712272	186	287542
440	0.43	0.35	632563	71	367366
440	0.43	0.34	545983	23	453994
440	0.43	0.33	454483	16	545501
440	0.43	0.32	367929	6	632065
440	0.43	0.31	286266	1	713733
440	0.43	0.3	213183	0	786817
440	0.43	0.29	153126	0	846874
440	0.43	0.28	104687	0	895313
440	0.43	0.27	68584	0	931416
440	0.43	0.26	42608	0	957392
440	0.43	0.25	24805	0	975195
440	0.43	0.24	13587	0	986413
440	0.43	0.23	6974	0	993026
440	0.43	0.22	3365	0	996635
440	0.43	0.21	1448	0	998552
440	0.43	0.2	596	0	999404
440	0.43	0.19	229	0	999771
440	0.43	0.18	84	0	999916
440	0.43	0.17	26	0	999974
440	0.43	0.16	4	0	999996
440	0.43	0.15	3	0	999997
440	0.43	0.14	1	0	999999
440	0.43	0.13	0	0	1000000
440	0.43	0.12	0	0	1000000
440	0.43	0.11	0	0	1000000
440	0.43	0.1	0	0	1000000
440	0.43	0.09	0	0	1000000
440	0.43	0.08	0	0	1000000
440	0.43	0.07	0	0	1000000
440	0.43	0.06	0	0	1000000
440	0.43	0.05	0	0	1000000
440	0.43	0.04	0	0	1000000
440	0.43	0.03	0	0	1000000
440	0.43	0.02	0	0	1000000
440	0.43	0.01	0	0	1000000
440	0.44	0.44	961259	19433	19308
440	0.44	0.43	957314	11272	31414
440	0.44	0.42	943897	6397	49706
440	0.44	0.41	921171	3366	75463
440	0.44	0.4	886866	1774	111360
440	0.44	0.39	842088	842	157070
440	0.44	0.38	785421	429	214150
440	0.44	0.37	716422	194	283384
440	0.44	0.36	637870	76	362054
440	0.44	0.35	550920	27	449053
440	0.44	0.34	462273	13	537714
440	0.44	0.33	374587	5	625408
440	0.44	0.32	292085	2	707913
440	0.44	0.31	218987	0	781013
440	0.44	0.3	157345	1	842654
440	0.44	0.29	108234	0	891766
440	0.44	0.28	70962	0	929038
440	0.44	0.27	44120	0	955880
440	0.44	0.26	26297	0	973703
440	0.44	0.25	14553	0	985447
440	0.44	0.24	7849	0	992151
440	0.44	0.23	3823	0	996177
440	0.44	0.22	1709	0	998291
440	0.44	0.21	740	0	999260
440	0.44	0.2	310	0	999690
440	0.44	0.19	107	0	999893
440	0.44	0.18	38	0	999962
440	0.44	0.17	13	0	999987
440	0.44	0.16	4	0	999996
440	0.44	0.15	0	0	1000000
440	0.44	0.14	0	0	1000000
440	0.44	0.13	0	0	1000000
440	0.44	0.12	0	0	1000000
440	0.44	0.11	0	0	1000000
440	0.44	0.1	0	0	1000000
440	0.44	0.09	0	0	1000000
440	0.44	0.08	0	0	1000000
440	0.44	0.07	0	0	1000000
440	0.44	0.06	0	0	1000000
440	0.44	0.05	0	0	1000000
440	0.44	0.04	0	0	1000000
440	0.44	0.03	0	0	1000000
440	0.44	0.02	0	0	1000000
440	0.44	0.01	0	0	1000000
440	0.45	0.45	960871	19654	19475
440	0.45	0.44	956406	11536	32058
440	0.45	0.43	943142	6430	50428
440	0.45	0.42	920659	3415	75926
440	0.45	0.41	887026	1734	111240
440	0.45	0.4	842585	882	156533
440	0.45	0.39	786711	421	212868
440	0.45	0.38	718514	189	281297
440	0.45	0.37	641355	80	358565
440	0.45	0.36	556812	37	443151
440	0.45	0.35	468219	12	531769
440	0.45	0.34	381130	6	618864
440	0.45	0.33	298416	1	701583
440	0.45	0.32	224416	0	775584
440	0.45	0.31	162161	0	837839
440	0.45	0.3	111938	0	888062
440	0.45	0.29	74168	0	925832
440	0.45	0.28	46173	0	953827
440	0.45	0.27	27408	0	972592
440	0.45	0.26	15777	0	984223
440	0.45	0.25	8200	0	991800
440	0.45	0.24	4255	0	995745
440	0.45	0.23	2008	0	997992
440	0.45	0.22	830	0	999170
440	0.45	0.21	340	0	999660
440	0.45	0.2	114	0	999886
440	0.45	0.19	54	0	999946
440	0.45	0.18	12	0	999988
440	0.45	0.17	1	0	999999
440	0.45	0.16	2	0	999998
440	0.45	0.15	0	0	1000000
440	0.45	0.14	0	0	1000000
440	0.45	0.13	0	0	1000000
440	0.45	0.12	0	0	1000000
440	0.45	0.11	0	0	1000000
440	0.45	0.1	0	0	1000000
440	0.45	0.09	0	0	1000000
440	0.45	0.08	0	0	1000000
440	0.45	0.07	0	0	1000000
440	0.45	0.06	0	0	1000000
440	0.45	0.05	0	0	1000000
440	0.45	0.04	0	0	1000000
440	0.45	0.03	0	0	1000000
440	0.45	0.02	0	0	1000000
440	0.45	0.01	0	0	1000000
440	0.46	0.46	960033	20019	19948
440	0.46	0.45	956182	11629	32189
440	0.46	0.44	942778	6551	50671
440	0.46	0.43	919970	3555	76475
440	0.46	0.42	887244	1796	110960
440	0.46	0.41	842426	872	156702
440	0.46	0.4	786878	387	212735
440	0.46	0.39	719916	186	279898
440	0.46	0.38	644257	78	355665
440	0.46	0.37	560772	31	439197
440	0.46	0.36	474517	15	525468
440	0.46	0.35	387602	10	612388
440	0.46	0.34	305333	2	694665
440	0.46	0.33	231508	1	768491
440	0.46	0.32	167323	0	832677
440	0.46	0.31	116283	0	883717
440	0.46	0.3	77029	0	922971
440	0.46	0.29	48612	0	951388
440	0.46	0.28	29099	0	970901
440	0.46	0.27	16598	0	983402
440	0.46	0.26	9152	0	990848
440	0.46	0.25	4600	0	995400
440	0.46	0.24	2174	0	997826
440	0.46	0.23	1029	0	998971
440	0.46	0.22	408	0	999592
440	0.46	0.21	157	0	999843
440	0.46	0.2	60	0	999940
440	0.46	0.19	10	0	999990
440	0.46	0.18	3	0	999997
440	0.46	0.17	1	0	999999
440	0.46	0.16	0	0	1000000
440	0.46	0.15	0	0	1000000
440	0.46	0.14	0	0	1000000
440	0.46	0.13	0	0	1000000
440	0.46	0.12	0	0	1000000
440	0.46	0.11	0	0	1000000
440	0.46	0.1	0	0	1000000
440	0.46	0.09	0	0	1000000
440	0.46	0.08	0	0	1000000
440	0.46	0.07	0	0	1000000
440	0.46	0.06	0	0	1000000
440	0.46	0.05	0	0	1000000
440	0.46	0.04	0	0	1000000
440	0.46	0.03	0	0	1000000
440	0.46	0.02	0	0	1000000
440	0.46	0.01	0	0	1000000
440	0.47	0.47	960204	19794	20002
440	0.47	0.46	955739	11724	32537
440	0.47	0.45	942963	6666	50371
440	0.47	0.44	919830	3564	76606
440	0.47	0.43	886687	1889	111424
440	0.47	0.42	842628	941	156431
440	0.47	0.41	786853	429	212718
440	0.47	0.4	721265	201	278534
440	0.47	0.39	645999	91	353910
440	0.47	0.38	563236	33	436731
440	0.47	0.37	476975	17	523008
440	0.47	0.36	391247	9	608744
440	0.47	0.35	310139	1	689860
440	0.47	0.34	236694	0	763306
440	0.47	0.33	173070	0	826930
440	0.47	0.32	121374	1	878625
440	0.47	0.31	80814	0	919186
440	0.47	0.3	51526	0	948474
440	0.47	0.29	30935	0	969065
440	0.47	0.28	17590	0	982410
440	0.47	0.27	9665	0	990335
440	0.47	0.26	4902	0	995098
440	0.47	0.25	2357	0	997643
440	0.47	0.24	1074	0	998926
440	0.47	0.23	438	0	999562
440	0.47	0.22	179	0	999821
440	0.47	0.21	69	0	999931
440	0.47	0.2	16	0	999984
440	0.47	0.19	5	0	999995
440	0.47	0.18	3	0	999997
440	0.47	0.17	0	0	1000000
440	0.47	0.16	0	0	1000000
440	0.47	0.15	0	0	1000000
440	0.47	0.14	0	0	1000000
440	0.47	0.13	0	0	1000000
440	0.47	0.12	0	0	1000000
440	0.47	0.11	0	0	1000000
440	0.47	0.1	0	0	1000000
440	0.47	0.09	0	0	1000000
440	0.47	0.08	0	0	1000000
440	0.47	0.07	0	0	1000000
440	0.47	0.06	0	0	1000000
440	0.47	0.05	0	0	1000000
440	0.47	0.04	0	0	1000000
440	0.47	0.03	0	0	1000000
440	0.47	0.02	0	0	1000000
440	0.47	0.01	0	0	1000000
440	0.48	0.48	960000	20102	19898
440	0.48	0.47	955246	11814	32940
440	0.48	0.46	941781	6746	51473
440	0.48	0.45	919427	3621	76952
440	0.48	0.44	886157	1888	111955
440	0.48	0.43	842007	912	157081
440	0.48	0.42	786770	449	212781
440	0.48	0.41	720935	196	278869
440	0.48	0.4	646102	87	353811
440	0.48	0.39	563790	29	436181
440	0.48	0.38	478654	11	521335
440	0.48	0.37	393529	6	606465
440	0.48	0.36	313710	2	686288
440	0.48	0.35	239563	0	760437
440	0.48	0.34	176495	0	823505
440	0.48	0.33	124579	0	875421
440	0.48	0.32	83446	0	916554
440	0.48	0.31	53538	0	946462
440	0.48	0.3	32779	0	967221
440	0.48	0.29	18746	0	981254
440	0.48	0.28	10430	0	989570
440	0.48	0.27	5297	0	994703
440	0.48	0.26	2526	0	997474
440	0.48	0.25	1179	0	998821
440	0.48	0.24	512	0	999488
440	0.48	0.23	189	0	999811
440	0.48	0.22	74	0	999926
440	0.48	0.21	26	0	999974
440	0.48	0.2	7	0	999993
440	0.48	0.19	3	0	999997
440	0.48	0.18	0	0	1000000
440	0.48	0.17	0	0	1000000
440	0.48	0.16	0	0	1000000
440	0.48	0.15	0	0	1000000
440	0.48	0.14	0	0	1000000
440	0.48	0.13	0	0	1000000
440	0.48	0.12	0	0	1000000
440	0.48	0.11	0	0	1000000
440	0.48	0.1	0	0	1000000
440	0.48	0.09	0	0	1000000
440	0.48	0.08	0	0	1000000
440	0.48	0.07	0	0	1000000
440	0.48	0.06	0	0	1000000
440	0.48	0.05	0	0	1000000
440	0.48	0.04	0	0	1000000
440	0.48	0.03	0	0	1000000
440	0.48	0.02	0	0	1000000
440	0.48	0.01	0	0	1000000
440	0.49	0.49	959905	20122	19973
440	0.49	0.48	955227	12019	32754
440	0.49	0.47	941959	6825	51216
440	0.49	0.46	919409	3615	76976
440	0.49	0.45	885784	1930	112286
440	0.49	0.44	841755	907	157338
440	0.49	0.43	785936	440	213624
440	0.49	0.42	720381	219	279400
440	0.49	0.41	645068	94	354838
440	0.49	0.4	563137	38	436825
440	0.49	0.39	479112	15	520873
440	0.49	0.38	395416	8	604576
440	0.49	0.37	315905	6	684089
440	0.49	0.36	242748	3	757249
440	0.49	0.35	180086	0	819914
440	0.49	0.34	128014	0	871986
440	0.49	0.33	87116	0	912884
440	0.49	0.32	55952	0	944048
440	0.49	0.31	34547	0	965453
440	0.49	0.3	20255	0	979745
440	0.49	0.29	10992	0	989008
440	0.49	0.28	5885	0	994115
440	0.49	0.27	2858	0	997142
440	0.49	0.26	1326	0	998674
440	0.49	0.25	575	0	999425
440	0.49	0.24	248	0	999752
440	0.49	0.23	97	0	999903
440	0.49	0.22	30	0	999970
440	0.49	0.21	7	0	999993
440	0.49	0.2	2	0	999998
440	0.49	0.19	1	0	999999
440	0.49	0.18	0	0	1000000
440	0.49	0.17	0	0	1000000
440	0.49	0.16	0	0	1000000
440	0.49	0.15	0	0	1000000
440	0.49	0.14	0	0	1000000
440	0.49	0.13	0	0	1000000
440	0.49	0.12	0	0	1000000
440	0.49	0.11	0	0	1000000
440	0.49	0.1	0	0	1000000
440	0.49	0.09	0	0	1000000
440	0.49	0.08	0	0	1000000
440	0.49	0.07	0	0	1000000
440	0.49	0.06	0	0	1000000
440	0.49	0.05	0	0	1000000
440	0.49	0.04	0	0	1000000
440	0.49	0.03	0	0	1000000
440	0.49	0.02	0	0	1000000
440	0.49	0.01	0	0	1000000
440	0.5	0.5	959688	20226	20086
440	0.5	0.49	955572	11862	32566
440	0.5	0.48	942420	6643	50937
440	0.5	0.47	918930	3635	77435
440	0.5	0.46	885051	1827	113122
440	0.5	0.45	841076	934	157990
440	0.5	0.44	785893	457	213650
440	0.5	0.43	720402	221	279377
440	0.5	0.42	645632	84	354284
440	0.5	0.41	563836	37	436127
440	0.5	0.4	480824	14	519162
440	0.5	0.39	396408	5	603587
440	0.5	0.38	316813	2	683185
440	0.5	0.37	243807	2	756191
440	0.5	0.36	181769	0	818231
440	0.5	0.35	129969	0	870031
440	0.5	0.34	89596	0	910404
440	0.5	0.33	58333	0	941667
440	0.5	0.32	36179	0	963821
440	0.5	0.31	21684	0	978316
440	0.5	0.3	12059	0	987941
440	0.5	0.29	6399	0	993601
440	0.5	0.28	3212	0	996788
440	0.5	0.27	1531	0	998469
440	0.5	0.26	611	0	999389
440	0.5	0.25	285	0	999715
440	0.5	0.24	118	0	999882
440	0.5	0.23	30	0	999970
440	0.5	0.22	12	0	999988
440	0.5	0.21	1	0	999999
440	0.5	0.2	1	0	999999
440	0.5	0.19	1	0	999999
440	0.5	0.18	0	0	1000000
440	0.5	0.17	0	0	1000000
440	0.5	0.16	0	0	1000000
440	0.5	0.15	0	0	1000000
440	0.5	0.14	0	0	1000000
440	0.5	0.13	0	0	1000000
440	0.5	0.12	0	0	1000000
440	0.5	0.11	0	0	1000000
440	0.5	0.1	0	0	1000000
440	0.5	0.09	0	0	1000000
440	0.5	0.08	0	0	1000000
440	0.5	0.07	0	0	1000000
440	0.5	0.06	0	0	1000000
440	0.5	0.05	0	0	1000000
440	0.5	0.04	0	0	1000000
440	0.5	0.03	0	0	1000000
440	0.5	0.02	0	0	1000000
440	0.5	0.01	0	0	1000000
480	0.03	0.03	974865	12565	12570
480	0.03	0.02	942437	1500	56063
480	0.03	0.01	775717	41	224242
480	0.04	0.04	971137	14360	14503
480	0.04	0.03	944899	2587	52514
480	0.04	0.02	832375	207	167418
480	0.04	0.01	546857	4	453139
480	0.05	0.05	968923	15621	15456
480	0.05	0.04	946275	3531	50194
480	0.05	0.03	857351	485	142164
480	0.05	0.02	656918	30	343052
480	0.05	0.01	327093	0	672907
480	0.06	0.06	967607	16201	16192
480	0.06	0.05	948391	4360	47249
480	0.06	0.04	875009	807	124184
480	0.06	0.03	718056	81	281863
480	0.06	0.02	459441	1	540558
480	0.06	0.01	168796	0	831204
480	0.07	0.07	966350	16841	16809
480	0.07	0.06	949588	5105	45307
480	0.07	0.05	887850	1046	111104
480	0.07	0.04	760066	157	239777
480	0.07	0.03	549780	13	450207
480	0.07	0.02	286599	0	713401
480	0.07	0.01	75597	0	924403
480	0.08	0.08	965447	17110	17443
480	0.08	0.07	949847	5909	44244
480	0.08	0.06	896310	1470	102220
480	0.08	0.05	787043	293	212664
480	0.08	0.04	611395	39	388566
480	0.08	0.03	381499	5	618496
480	0.08	0.02	160125	1	839874
480	0.08	0.01	30177	0	969823
480	0.09	0.09	965199	17449	17352
480	0.09	0.08	950846	6325	42829
480	0.09	0.07	902789	1755	95456
480	0.09	0.06	807394	372	192234
480	0.09	0.05	655504	66	344430
480	0.09	0.04	453270	10	546720
480	0.09	0.03	241036	1	758963
480	0.09	0.02	81029	0	918971
480	0.09	0.01	11183	0	988817
480	0.1	0.1	964747	17708	17545
480	0.1	0.09	952288	6722	40990
480	0.1	0.08	909261	2026	88713
480	0.1	0.07	824706	522	174772
480	0.1	0.06	689029	108	310863
480	0.1	0.05	508030	17	491953
480	0.1	0.04	308747	1	691252
480	0.1	0.03	138722	0	861278
480	0.1	0.02	37401	0	962599
480	0.1	0.01	3534	0	996466
480	0.11	0.11	964859	17329	17812
480	0.11	0.1	952906	6841	40253
480	0.11	0.09	913593	2293	84114
480	0.11	0.08	837983	639	161378
480	0.11	0.07	718021	146	281833
480	0.11	0.06	553443	19	446538
480	0.11	0.05	365858	5	634137
480	0.11	0.04	193769	0	806231
480	0.11	0.03	72849	0	927151
480	0.11	0.02	15377	0	984623
480	0.11	0.01	1083	0	998917
480	0.12	0.12	964376	17676	17948
480	0.12	0.11	953354	7374	39272
480	0.12	0.1	917962	2524	79514
480	0.12	0.09	849658	750	149592
480	0.12	0.08	741026	181	258793
480	0.12	0.07	592245	37	407718
480	0.12	0.06	416961	4	583035
480	0.12	0.05	245241	1	754758
480	0.12	0.04	112130	0	887870
480	0.12	0.03	35771	0	964229
480	0.12	0.02	6137	0	993863
480	0.12	0.01	267	0	999733
480	0.13	0.13	963480	18350	18170
480	0.13	0.12	953787	7686	38527
480	0.13	0.11	920753	2805	76442
480	0.13	0.1	857416	903	141681
480	0.13	0.09	759499	253	240248
480	0.13	0.08	623636	41	376323
480	0.13	0.07	461315	9	538676
480	0.13	0.06	294098	2	705900
480	0.13	0.05	153154	0	846846
480	0.13	0.04	60462	0	939538
480	0.13	0.03	16062	0	983938
480	0.13	0.02	2221	0	997779
480	0.13	0.01	86	0	999914
480	0.14	0.14	962901	18457	18642
480	0.14	0.13	953752	7933	38315
480	0.14	0.12	922658	3055	74287
480	0.14	0.11	864483	1013	134504
480	0.14	0.1	772997	293	226710
480	0.14	0.09	649122	75	350803
480	0.14	0.08	496629	16	503355
480	0.14	0.07	336449	2	663549
480	0.14	0.06	193576	1	806423
480	0.14	0.05	88777	0	911223
480	0.14	0.04	30235	0	969765
480	0.14	0.03	6655	0	993345
480	0.14	0.02	742	0	999258
480	0.14	0.01	20	0	999980
480	0.15	0.15	962914	18249	18837
480	0.15	0.14	953829	8327	37844
480	0.15	0.13	924323	3241	72436
480	0.15	0.12	869621	1067	129312
480	0.15	0.11	785589	345	214066
480	0.15	0.1	668950	89	330961
480	0.15	0.09	526829	21	473150
480	0.15	0.08	374041	3	625956
480	0.15	0.07	230773	0	769227
480	0.15	0.06	118747	0	881253
480	0.15	0.05	48596	0	951404
480	0.15	0.04	14009	0	985991
480	0.15	0.03	2559	0	997441
480	0.15	0.02	224	0	999776
480	0.15	0.01	5	0	999995
480	0.16	0.16	962511	18821	18668
480	0.16	0.15	953965	8598	37437
480	0.16	0.14	926145	3510	70345
480	0.16	0.13	874397	1271	124332
480	0.16	0.12	795496	428	204076
480	0.16	0.11	686713	126	313161
480	0.16	0.1	553222	27	446751
480	0.16	0.09	406818	6	593176
480	0.16	0.08	265462	1	734537
480	0.16	0.07	149296	1	850703
